麦新路,畅通,27,2.821428571428571,116.636019-39.792047|116.635714-39.79212
麦新路,畅通,364,38.03703703703704,116.635714-39.79212|116.63449-39.792421|116.634362-39.792437|116.634211-39.792421|116.633536-39.792335|116.633369-39.792346|116.633278-39.792383|116.633171-39.792453|116.633144-39.79248|116.632881-39.792711|116.632747-39.792796|116.632624-39.79285|116.632345-39.79293|116.63183-39.793048
麦新路,畅通,75,7.837301587301587,116.63183-39.793048|116.630988-39.793258
麦新路,畅通,17,1.7764550264550263,116.630988-39.793258|116.630859-39.793295|116.6308-39.793311
麦新路,畅通,13,1.3584656084656084,116.6308-39.793311|116.630644-39.793349
麦新路,畅通,32,3.3439153439153437,116.630644-39.793349|116.63028-39.79344
麦新路,畅通,35,3.657407407407407,116.63028-39.79344|116.629882-39.793537
麦新路,畅通,35,3.657407407407407,116.629882-39.793537|116.629491-39.793633
麦新路,畅通,131,13.689153439153438,116.629491-39.793633|116.628021-39.793987
麦新路,畅通,27,2.821428571428571,116.628021-39.793987|116.627721-39.794068
大地路,畅通,81,10.125,116.627721-39.794068|116.628037-39.794567|116.62816-39.794717
大地路,畅通,283,35.375,116.62816-39.794717|116.62852-39.79505|116.628573-39.795151|116.628579-39.795237|116.628563-39.795505|116.628536-39.795661|116.628488-39.795822|116.628413-39.795993|116.628214-39.796348|116.628176-39.796476|116.628182-39.796578|116.62823-39.796734|116.628348-39.796879|116.628536-39.797013
大地路,畅通,232,29.0,116.628536-39.797013|116.629405-39.797689|116.629539-39.797775|116.629657-39.797823|116.629888-39.797871|116.630682-39.797903|116.6308-39.797962
大地路,畅通,174,21.75,116.6308-39.797962|116.630826-39.798005|116.630837-39.798118|116.630859-39.799244|116.630864-39.799523
大地路,畅通,82,10.25,116.630864-39.799523|116.630859-39.799588|116.6308-39.800269
大地路,畅通,191,23.875,116.6308-39.800269|116.630741-39.80161|116.630741-39.801991
大地路,畅通,141,17.625,116.630741-39.801991|116.630735-39.803268
潞西路,畅通,37,4.096098404766481,116.630735-39.803268|116.630301-39.803268
潞西路,畅通,45,4.981741303094369,116.630301-39.803268|116.62977-39.803262
潞西路,畅通,340,37.63982317893523,116.62977-39.803262|116.625789-39.803246
潞西路,畅通,160,17.712857966557756,116.625789-39.803246|116.623917-39.80323
潞西路,畅通,121,13.395348837209303,116.623917-39.80323|116.622501-39.803225
潞西路,畅通,97,10.738420142225639,116.622501-39.803225|116.621358-39.803203
潞西路,畅通,394,43.61791274264847,116.621358-39.803203|116.61675-39.803193
潞西路,畅通,343,37.97193926580819,116.61675-39.803193|116.614503-39.803176|116.613247-39.80315|116.612748-39.803155
潞西路,畅通,149,16.49509898135691,116.612748-39.803155|116.611005-39.80315
潞西路,畅通,44,4.871035940803383,116.611005-39.80315|116.610479-39.803144
潞西路,畅通,272,30.111858543148184,116.610479-39.803144|116.608886-39.803134|116.607298-39.803128
潞西路,畅通,200,22.141072458197193,116.607298-39.803128|116.606316-39.803118|116.605035-39.803112|116.604949-39.803107
潞西路,畅通,68,7.527964635787046,116.604949-39.803107|116.604144-39.803101
潞西路,畅通,44,4.871035940803383,116.604144-39.803101|116.603629-39.803101
潞西路,畅通,258,28.56198347107438,116.603629-39.803101|116.6007-39.80308|116.600603-39.80308
潞西路,畅通,132,14.613107822410148,116.600603-39.80308|116.599053-39.803064
潞西路,畅通,113,12.509705938881416,116.599053-39.803064|116.597733-39.803058
潞西路,畅通,46,5.092446665385355,116.597733-39.803058|116.597197-39.803053
潞西路,畅通,133,14.723813184701134,116.597197-39.803053|116.595641-39.803021
潞西路,畅通,91,10.074187968479723,116.595641-39.803021|116.594568-39.803037
潞西路,畅通,86,9.520661157024794,116.594568-39.803037|116.593565-39.803021
潞西路,畅通,59,6.531616375168173,116.593565-39.803021|116.592873-39.803026
潞西路,畅通,54,5.978089563713243,116.592873-39.803026|116.592331-39.803026|116.59224-39.803026
潞西路,畅通,49,5.424562752258312,116.59224-39.803026|116.591661-39.803026
潞西路,畅通,26,2.878339419565635,116.591661-39.803026|116.591495-39.803048|116.591361-39.803048
潞西路,畅通,87,9.63136651931578,116.591361-39.803048|116.590341-39.803042
潞西路,畅通,53,5.867384201422256,116.590341-39.803042|116.589719-39.803048
潞西路,畅通,43,4.760330578512397,116.589719-39.803048|116.589215-39.803048
潞西路,畅通,85,9.409955794733808,116.589215-39.803048|116.588222-39.803048
潞西路,畅通,100,11.070536229098597,116.588222-39.803048|116.587053-39.803042
潞西路,畅通,63,6.974437824332116,116.587053-39.803042|116.586913-39.803042|116.586307-39.803032
潞西路,畅通,92,10.18489333077071,116.586307-39.803032|116.585234-39.803026
潞西路,畅通,48,5.3138573899673265,116.585234-39.803026|116.584666-39.803021
潞西路,畅通,30,3.3211608687295793,116.584666-39.803021|116.584306-39.803026
潞西路,畅通,39,4.317509129348453,116.584306-39.803026|116.583845-39.803021
潞西路,畅通,89,9.852777243897751,116.583845-39.803021|116.582863-39.803021|116.582794-39.803021
潞西路,畅通,120,13.284643474918317,116.582794-39.803021|116.581388-39.80301
潞西路,畅通,86,9.520661157024794,116.581388-39.80301|116.580385-39.803
潞西路,畅通,26,2.878339419565635,116.580385-39.803|116.580068-39.803
潞西路,畅通,89,9.852777243897751,116.580068-39.803|116.579275-39.802994|116.579033-39.802994
潞西路,畅通,50,5.535268114549298,116.579033-39.802994|116.578448-39.802994
潞西路,畅通,36,3.985393042475495,116.578448-39.802994|116.578019-39.802989
潞西路,畅通,18,1.9926965212377474,116.578019-39.802989|116.57781-39.802989
潞西路,畅通,29,3.2104555064385933,116.57781-39.802989|116.577467-39.802989
潞西路,畅通,62,6.86373246204113,116.577467-39.802989|116.576732-39.802978
潞西路,畅通,126,13.948875648664233,116.576732-39.802978|116.575358-39.802978|116.575256-39.802978
潞西路,畅通,178,19.705554487795503,116.575256-39.802978|116.573363-39.802967|116.573181-39.802924
